model_id,sample_name,outcome,model_stage,term,term_variable,estimate_log_odds,std_error,statistic,p_value,odds_ratio,conf_low_or,conf_high_or,significance,coefficient_status,outcome_domain,term_domain,ci_width_ratio,absolute_log_or,p_value_band,or_direction,extreme_or_flag,ci_width_flag,conceptual_overlap_flag,coefficient_reporting_decision
main_grade_10_12__a_H1CO13_yesno__M3_knowledge_attitudes,main_grade_10_12,a_H1CO13_yesno,M3_knowledge_attitudes,num_H1BC74,num_H1BC7,1.582993213180591,1.0690219467669066,1.480786449677775,0.13948564326449375,4.869509499242264,0.5991221356020826,39.57811163057988,NA,estimated,condom_or_contraceptive_use,other,66.06017250690662,1.582993213180591,not_statistically_significant,higher_odds,not_extreme,wide_ci_review,no_automatic_overlap_flag,review_due_to_wide_ci
main_grade_10_12__a_H1CO13_yesno__M3_knowledge_attitudes,main_grade_10_12,a_H1CO13_yesno,M3_knowledge_attitudes,num_H1MO22,num_H1MO2,1.608913526066785,1.1194677906784634,1.4372128787123823,0.15147394915932774,4.997378755495931,0.556970310124571,44.83864574450381,NA,estimated,condom_or_contraceptive_use,other,80.50455280906316,1.608913526066785,not_statistically_significant,higher_odds,not_extreme,wide_ci_review,no_automatic_overlap_flag,review_due_to_wide_ci
main_grade_10_12__a_H1CO13_yesno__M3_knowledge_attitudes,main_grade_10_12,a_H1CO13_yesno,M3_knowledge_attitudes,num_H1BC75,num_H1BC7,1.3439703901662086,1.0438431501981331,1.287521396208911,0.1986900735470103,3.8342367397196617,0.49561186728656687,29.663073761136577,NA,estimated,condom_or_contraceptive_use,other,59.85141946567866,1.3439703901662086,not_statistically_significant,higher_odds,not_extreme,wide_ci_review,no_automatic_overlap_flag,review_due_to_wide_ci
main_grade_10_12__a_H1CO13_yesno__M3_knowledge_attitudes,main_grade_10_12,a_H1CO13_yesno,M3_knowledge_attitudes,num_H1MO25,num_H1MO2,1.2580643680967611,0.979774777868386,1.2840342459456109,0.19990617973910432,3.518604169099959,0.5156669350980023,24.008860091940328,NA,estimated,condom_or_contraceptive_use,other,46.55885118439377,1.2580643680967611,not_statistically_significant,higher_odds,not_extreme,wide_ci_review,no_automatic_overlap_flag,review_due_to_wide_ci
main_grade_10_12__a_H1CO13_yesno__M3_knowledge_attitudes,main_grade_10_12,a_H1CO13_yesno,M3_knowledge_attitudes,num_H1SE36,num_H1SE3,1.8123438479907084,1.740875252125507,1.0410532551243648,0.298507545078072,6.124786189536413,0.20194262710113103,185.76071038607316,NA,estimated,condom_or_contraceptive_use,sexual_behavior_related,919.8687421900572,1.8123438479907084,not_statistically_significant,higher_odds,extreme_or_review,very_wide_ci_review,no_automatic_overlap_flag,review_due_to_very_wide_ci
main_grade_10_12__a_H1CO13_yesno__M3_knowledge_attitudes,main_grade_10_12,a_H1CO13_yesno,M3_knowledge_attitudes,num_H1BC73,num_H1BC7,1.01892130253862,1.106566836690599,0.9207950832738674,0.3577370322330957,2.7702049386608905,0.31665269744034746,24.23486508788342,NA,estimated,condom_or_contraceptive_use,other,76.53452910328957,1.0189213025386201,not_statistically_significant,higher_odds,not_extreme,wide_ci_review,no_automatic_overlap_flag,review_due_to_wide_ci
main_grade_10_12__a_H1CO13_yesno__M3_knowledge_attitudes,main_grade_10_12,a_H1CO13_yesno,M3_knowledge_attitudes,num_H1BC72,num_H1BC7,-0.8782491637934146,1.3777442860304212,-0.6374544047820659,0.5242097770300502,0.4155097647358723,0.02791397095501364,6.1850162726435896,NA,estimated,condom_or_contraceptive_use,other,221.57421753470356,0.8782491637934146,not_statistically_significant,lower_odds,not_extreme,very_wide_ci_review,no_automatic_overlap_flag,review_due_to_very_wide_ci
main_grade_10_12__a_H1CO13_yesno__M4_peers_relationships,main_grade_10_12,a_H1CO13_yesno,M4_peers_relationships,num_H1PF125,num_H1PF12,-3.7662016976810055,1.1705922570545848,-3.2173471804413167,0.00138355006529138,0.02313978849062045,0.00233308810609013,0.22950261072136463,**,estimated,condom_or_contraceptive_use,other,98.36860002084236,3.766201697681006,p_lt_0_01,lower_odds,very_extreme_or_review,wide_ci_review,no_automatic_overlap_flag,exclude_or_review_due_to_very_extreme_or
main_grade_10_12__a_H1CO13_yesno__M6_final_parsimonious_model,main_grade_10_12,a_H1CO13_yesno,M6_final_parsimonious_model,num_H1SE26,num_H1SE2,-17.86340699124457,1.386172169583425,-12.88686022069893,2.957580136967245e-28,1.7459062340948695e-8,1.1536852608466135e-9,2.642131854934564e-7,***,estimated,condom_or_contraceptive_use,sexual_behavior_related,229.0166949862632,17.86340699124457,p_lt_0_001,lower_odds,very_extreme_or_review,very_wide_ci_review,no_automatic_overlap_flag,exclude_or_review_due_to_very_extreme_or
main_grade_10_12__a_H1CO13_yesno__M6_final_parsimonious_model,main_grade_10_12,a_H1CO13_yesno,M6_final_parsimonious_model,num_H1SE25,num_H1SE2,14.32980233518618,1.1383205885136636,12.588547092780775,2.5097790374346613e-27,1672453.6125205753,179637.09964538531,15570843.058336932,***,estimated,condom_or_contraceptive_use,sexual_behavior_related,86.67943920868647,14.32980233518618,p_lt_0_001,higher_odds,very_extreme_or_review,wide_ci_review,no_automatic_overlap_flag,exclude_or_review_due_to_very_extreme_or
main_grade_10_12__a_H1CO13_yesno__M6_final_parsimonious_model,main_grade_10_12,a_H1CO13_yesno,M6_final_parsimonious_model,num_H1PF125,num_H1PF12,-16.547175571779622,1.6842216629155282,-9.824820530532234,6.277567293018774e-19,6.51107890024227e-8,2.398913210535461e-9,1.7672231016526565e-6,***,estimated,condom_or_contraceptive_use,other,736.6765474846816,16.547175571779622,p_lt_0_001,lower_odds,very_extreme_or_review,very_wide_ci_review,no_automatic_overlap_flag,exclude_or_review_due_to_very_extreme_or
main_grade_10_12__a_H1CO13_yesno__M6_final_parsimonious_model,main_grade_10_12,a_H1CO13_yesno,M6_final_parsimonious_model,num_H1MO23,num_H1MO2,4.053734597403969,1.3073251163807746,3.100785372062927,0.00220020028642762,57.61221420568377,4.44321124898477,747.0199006270493,**,estimated,condom_or_contraceptive_use,other,168.1261274259098,4.053734597403969,p_lt_0_01,higher_odds,very_extreme_or_review,very_wide_ci_review,no_automatic_overlap_flag,exclude_or_review_due_to_very_extreme_or
main_grade_10_12__a_H1CO13_yesno__M6_final_parsimonious_model,main_grade_10_12,a_H1CO13_yesno,M6_final_parsimonious_model,num_H1MO24,num_H1MO2,3.1710341591002713,1.2818344456110773,2.473825048123569,0.01417606473948235,23.832117818294392,1.9321601885909545,293.9558754283527,*,estimated,condom_or_contraceptive_use,other,152.13845992899934,3.1710341591002713,p_lt_0_05,higher_odds,very_extreme_or_review,very_wide_ci_review,no_automatic_overlap_flag,exclude_or_review_due_to_very_extreme_or
main_grade_10_12__a_H1CO13_yesno__M6_final_parsimonious_model,main_grade_10_12,a_H1CO13_yesno,M6_final_parsimonious_model,num_H1MO25,num_H1MO2,2.554462838676845,1.2369290510147215,2.0651652061864643,0.0401592867464942,12.864387549792054,1.138921655694453,145.3062782710338,*,estimated,condom_or_contraceptive_use,other,127.58232978056235,2.554462838676845,p_lt_0_05,higher_odds,very_extreme_or_review,very_wide_ci_review,no_automatic_overlap_flag,exclude_or_review_due_to_very_extreme_or
main_grade_10_12__a_H1CO13_yesno__M6_final_parsimonious_model,main_grade_10_12,a_H1CO13_yesno,M6_final_parsimonious_model,num_H1SE35,num_H1SE3,-1.7896120380515446,0.9398052654596069,-1.9042370838136815,0.05827280139436676,0.16702495642636525,0.02647298874794144,1.0538037973290235,.,estimated,condom_or_contraceptive_use,sexual_behavior_related,39.80675576009407,1.7896120380515446,p_lt_0_10,lower_odds,extreme_or_review,wide_ci_review,no_automatic_overlap_flag,review_due_to_extreme_or
main_grade_10_12__a_H1CO13_yesno__M6_final_parsimonious_model,main_grade_10_12,a_H1CO13_yesno,M6_final_parsimonious_model,num_H1MO22,num_H1MO2,2.6078112923589383,1.472808144987754,1.770638831156533,0.0780996898812104,13.569319054295596,0.7566211056257572,243.35353352982293,.,estimated,condom_or_contraceptive_use,other,321.6319657493025,2.6078112923589383,p_lt_0_10,higher_odds,very_extreme_or_review,very_wide_ci_review,no_automatic_overlap_flag,exclude_or_review_due_to_very_extreme_or
main_grade_10_12__a_H1CO13_yesno__M6_final_parsimonious_model,main_grade_10_12,a_H1CO13_yesno,M6_final_parsimonious_model,num_H1SE14,num_H1SE1,2.11887606121935,1.220568899683655,1.7359741525189742,0.0840636016684753,8.3217790593138,0.7607587547951851,91.03018042911384,.,estimated,condom_or_contraceptive_use,sexual_behavior_related,119.65709215350587,2.11887606121935,p_lt_0_10,higher_odds,extreme_or_review,very_wide_ci_review,no_automatic_overlap_flag,review_due_to_very_wide_ci
main_grade_10_12__a_H1CO13_yesno__M6_final_parsimonious_model,main_grade_10_12,a_H1CO13_yesno,M6_final_parsimonious_model,num_H1WP132,num_H1WP13,-2.067607897824588,1.1978989233002555,-1.7260286803900386,0.08584163638313273,0.1264879923031681,0.01208863181418818,1.3234923887836811,.,estimated,condom_or_contraceptive_use,other,109.48239710885439,2.067607897824588,p_lt_0_10,lower_odds,extreme_or_review,very_wide_ci_review,no_automatic_overlap_flag,review_due_to_very_wide_ci
main_grade_10_12__a_H1CO13_yesno__M6_final_parsimonious_model,main_grade_10_12,a_H1CO13_yesno,M6_final_parsimonious_model,num_H1PA34,num_H1PA3,1.3570127736422657,0.8339470665759685,1.6272169158336482,0.10521961498172314,3.884571857054303,0.7576577769787465,19.916509763538805,NA,estimated,condom_or_contraceptive_use,other,26.286946915477245,1.3570127736422657,not_statistically_significant,higher_odds,not_extreme,wide_ci_review,no_automatic_overlap_flag,review_due_to_wide_ci
main_grade_10_12__a_H1CO13_yesno__M6_final_parsimonious_model,main_grade_10_12,a_H1CO13_yesno,M6_final_parsimonious_model,num_H1PA35,num_H1PA3,1.3095640832962987,0.8680162047375378,1.508686215935648,0.13291115511751148,3.704558481260881,0.6758746304929479,20.30517631808806,NA,estimated,condom_or_contraceptive_use,other,30.042814749946324,1.3095640832962987,not_statistically_significant,higher_odds,not_extreme,wide_ci_review,no_automatic_overlap_flag,review_due_to_wide_ci
main_grade_10_12__a_H1CO13_yesno__M6_final_parsimonious_model,main_grade_10_12,a_H1CO13_yesno,M6_final_parsimonious_model,num_H1BC75,num_H1BC7,1.8511160331523795,1.328583893043448,1.3933000714858457,0.1650306089812841,6.366921254179027,0.4709947190612405,86.06823944377555,NA,estimated,condom_or_contraceptive_use,other,182.73716447462894,1.8511160331523795,not_statistically_significant,higher_odds,extreme_or_review,very_wide_ci_review,no_automatic_overlap_flag,review_due_to_very_wide_ci
main_grade_10_12__a_H1CO13_yesno__M6_final_parsimonious_model,main_grade_10_12,a_H1CO13_yesno,M6_final_parsimonious_model,num_H1SE34,num_H1SE3,-1.2658440930436046,0.9132985681518544,-1.3860134431231612,0.16724128309153688,0.2820011604325057,0.04707989218545559,1.6891426635392213,NA,estimated,condom_or_contraceptive_use,sexual_behavior_related,35.87821860095612,1.2658440930436046,not_statistically_significant,lower_odds,not_extreme,wide_ci_review,no_automatic_overlap_flag,review_due_to_wide_ci
main_grade_10_12__a_H1CO13_yesno__M6_final_parsimonious_model,main_grade_10_12,a_H1CO13_yesno,M6_final_parsimonious_model,num_H1BC74,num_H1BC7,1.81960222368507,1.361116559166752,1.3368452623917777,0.18274762578648393,6.169403918982582,0.42819086682468255,88.88920260679326,NA,estimated,condom_or_contraceptive_use,other,207.59247684558355,1.81960222368507,not_statistically_significant,higher_odds,extreme_or_review,very_wide_ci_review,no_automatic_overlap_flag,review_due_to_very_wide_ci
main_grade_10_12__a_H1CO13_yesno__M6_final_parsimonious_model,main_grade_10_12,a_H1CO13_yesno,M6_final_parsimonious_model,num_H1PA32,num_H1PA3,1.114396370371538,0.8440446684823881,1.3203049696116778,0.1881983090447963,3.0477279249475813,0.5827883585738742,15.938282513458722,NA,estimated,condom_or_contraceptive_use,other,27.348319984395133,1.114396370371538,not_statistically_significant,higher_odds,not_extreme,wide_ci_review,no_automatic_overlap_flag,review_due_to_wide_ci
main_grade_10_12__a_H1CO13_yesno__M6_final_parsimonious_model,main_grade_10_12,a_H1CO13_yesno,M6_final_parsimonious_model,num_H1PF124,num_H1PF12,-1.608797694111612,1.233504805559558,-1.3042492310208789,0.193603988969451,0.2001280846611962,0.0178372357067678,2.2453731580708256,NA,estimated,condom_or_contraceptive_use,other,125.88122929938558,1.608797694111612,not_statistically_significant,lower_odds,not_extreme,very_wide_ci_review,no_automatic_overlap_flag,review_due_to_very_wide_ci
main_grade_10_12__a_H1CO13_yesno__M6_final_parsimonious_model,main_grade_10_12,a_H1CO13_yesno,M6_final_parsimonious_model,num_H1PA33,num_H1PA3,0.8826539558995168,0.9250069319678864,0.9542133419711064,0.3410940241414846,2.417306625996622,0.3944118422334519,14.81540536662814,NA,estimated,condom_or_contraceptive_use,other,37.56328735651634,0.8826539558995168,not_statistically_significant,higher_odds,not_extreme,wide_ci_review,no_automatic_overlap_flag,review_due_to_wide_ci
main_grade_10_12__a_H1CO13_yesno__M6_final_parsimonious_model,main_grade_10_12,a_H1CO13_yesno,M6_final_parsimonious_model,num_H1BC73,num_H1BC7,1.2786353908707786,1.378561642954205,0.9275141212624428,0.35474509947125954,3.591735065398376,0.2409067308501109,53.550022178661514,NA,estimated,condom_or_contraceptive_use,other,222.28528854172885,1.2786353908707786,not_statistically_significant,higher_odds,not_extreme,very_wide_ci_review,no_automatic_overlap_flag,review_due_to_very_wide_ci
main_grade_10_12__a_H1CO13_yesno__M6_final_parsimonious_model,main_grade_10_12,a_H1CO13_yesno,M6_final_parsimonious_model,num_H1SE16,num_H1SE1,1.799307041525214,2.074869008814767,0.8671906678836737,0.3868465529599142,6.045456762092053,0.10357739004834891,352.8525621785265,NA,estimated,condom_or_contraceptive_use,sexual_behavior_related,3406.656240457675,1.7993070415252141,not_statistically_significant,higher_odds,extreme_or_review,very_wide_ci_review,no_automatic_overlap_flag,review_due_to_very_wide_ci
main_grade_10_12__a_H1CO13_yesno__M6_final_parsimonious_model,main_grade_10_12,a_H1CO13_yesno,M6_final_parsimonious_model,num_H1WP134,num_H1WP13,-0.8508570269200568,1.1373664776218284,-0.7480939905132009,0.45525666062510217,0.4270487827682758,0.04595487588091581,3.96847253676516,NA,estimated,condom_or_contraceptive_use,other,86.35585366499035,0.8508570269200568,not_statistically_significant,lower_odds,not_extreme,wide_ci_review,no_automatic_overlap_flag,review_due_to_wide_ci
main_grade_10_12__a_H1CO13_yesno__M6_final_parsimonious_model,main_grade_10_12,a_H1CO13_yesno,M6_final_parsimonious_model,num_H1SE24,num_H1SE2,-0.8523666460818115,1.489111897467775,-0.5723993257533267,0.567675631647848,0.4264045881094458,0.02302842480258379,7.895497600008914,NA,estimated,condom_or_contraceptive_use,sexual_behavior_related,342.8587785614863,0.8523666460818116,not_statistically_significant,lower_odds,not_extreme,very_wide_ci_review,no_automatic_overlap_flag,review_due_to_very_wide_ci
main_grade_10_12__a_H1CO13_yesno__M6_final_parsimonious_model,main_grade_10_12,a_H1CO13_yesno,M6_final_parsimonious_model,num_H1WP135,num_H1WP13,-0.582311782568495,1.1159680858452925,-0.5217996732652277,0.6023703999072456,0.5586054982724326,0.06268649590691779,4.977788249059833,NA,estimated,condom_or_contraceptive_use,other,79.40766471380493,0.5823117825684951,not_statistically_significant,lower_odds,not_extreme,wide_ci_review,no_automatic_overlap_flag,review_due_to_wide_ci
main_grade_10_12__a_H1CO13_yesno__M6_final_parsimonious_model,main_grade_10_12,a_H1CO13_yesno,M6_final_parsimonious_model,num_H1WP133,num_H1WP13,-0.6098208017474256,1.1891745175956898,-0.5128101827983839,0.6086335564675285,0.5434482453253392,0.05283386790887862,5.589899188462774,NA,estimated,condom_or_contraceptive_use,other,105.80143778425511,0.6098208017474255,not_statistically_significant,lower_odds,not_extreme,very_wide_ci_review,no_automatic_overlap_flag,review_due_to_very_wide_ci
main_grade_10_12__a_H1CO13_yesno__M6_final_parsimonious_model,main_grade_10_12,a_H1CO13_yesno,M6_final_parsimonious_model,num_H1SE23,num_H1SE2,-0.24745349520103785,0.7841561606003177,-0.31556660220790417,0.7526509543351576,0.7807865302872601,0.16789784164610572,3.63094367325453,NA,estimated,condom_or_contraceptive_use,sexual_behavior_related,21.62591036106239,0.24745349520103788,not_statistically_significant,lower_odds,not_extreme,wide_ci_review,no_automatic_overlap_flag,review_due_to_wide_ci
main_grade_10_12__a_H1CO13_yesno__M6_final_parsimonious_model,main_grade_10_12,a_H1CO13_yesno,M6_final_parsimonious_model,a_grade_wave112,a_grade_wave1,0.13860060642586414,0.9352315073532786,0.14819924835306955,0.8823304874647717,1.1486652388613745,0.18369965809319297,7.182549192873814,NA,estimated,condom_or_contraceptive_use,core_sociodemographic,39.09941514006533,0.13860060642586422,not_statistically_significant,higher_odds,not_extreme,wide_ci_review,no_automatic_overlap_flag,review_due_to_wide_ci
main_grade_10_12__a_H1CO13_yesno__M6_final_parsimonious_model,main_grade_10_12,a_H1CO13_yesno,M6_final_parsimonious_model,num_H1SE13,num_H1SE1,-0.111610247758373,0.7689769575591041,-0.14514121217968298,0.8847412904612812,0.8943927811683603,0.19813531263032705,4.037334064213822,NA,estimated,condom_or_contraceptive_use,sexual_behavior_related,20.37665073740045,0.11161024775837297,not_statistically_significant,lower_odds,not_extreme,wide_ci_review,no_automatic_overlap_flag,review_due_to_wide_ci
main_grade_10_12__a_H1CO13_yesno__M6_final_parsimonious_model,main_grade_10_12,a_H1CO13_yesno,M6_final_parsimonious_model,num_H1SE15,num_H1SE1,-0.11006342711911483,0.970215423511542,-0.11344225669053742,0.909790418742004,0.8957773169200537,0.1337630059478859,5.998796123205485,NA,estimated,condom_or_contraceptive_use,sexual_behavior_related,44.84645123437655,0.11006342711911482,not_statistically_significant,lower_odds,not_extreme,wide_ci_review,no_automatic_overlap_flag,review_due_to_wide_ci
main_grade_10_12__a_H1CO13_yesno__M6_final_parsimonious_model,main_grade_10_12,a_H1CO13_yesno,M6_final_parsimonious_model,num_H1BC72,num_H1BC7,0.16469356886403536,1.8466139253162233,0.08918679026848149,0.9290201117384388,1.1790317713051506,0.03159773858374049,43.994158444689575,NA,estimated,condom_or_contraceptive_use,other,1392.3198436526093,0.16469356886403533,not_statistically_significant,higher_odds,not_extreme,very_wide_ci_review,no_automatic_overlap_flag,review_due_to_very_wide_ci
main_grade_10_12__a_H1CO16A_yesno__M1_family_context,main_grade_10_12,a_H1CO16A_yesno,M1_family_context,num_H1WP144,num_H1WP14,-4.73968129527195,1.4821033652332614,-3.1979424690976215,0.00142643412708878,0.00874143167718046,4.786198581772757e-4,0.15965202124670666,**,estimated,hiv_sti_or_sexual_health,other,333.5674826671593,4.739681295271951,p_lt_0_01,lower_odds,very_extreme_or_review,very_wide_ci_review,no_automatic_overlap_flag,exclude_or_review_due_to_very_extreme_or
main_grade_10_12__a_H1CO16A_yesno__M1_family_context,main_grade_10_12,a_H1CO16A_yesno,M1_family_context,num_H1WP143,num_H1WP14,-3.30744934353924,1.4575719000044494,-2.2691500457227147,0.02346594911258339,0.03660943285364967,0.00210321055178221,0.6372403241939719,*,estimated,hiv_sti_or_sexual_health,other,302.9845602733353,3.3074493435392402,p_lt_0_05,lower_odds,very_extreme_or_review,very_wide_ci_review,no_automatic_overlap_flag,exclude_or_review_due_to_very_extreme_or
main_grade_10_12__a_H1CO16A_yesno__M1_family_context,main_grade_10_12,a_H1CO16A_yesno,M1_family_context,num_H1WP145,num_H1WP14,-2.468840559414935,1.0935882671044084,-2.257559479814012,0.02418248385005584,0.08468298699576982,0.00992921792399516,0.7222329433615936,*,estimated,hiv_sti_or_sexual_health,other,72.73815006277886,2.468840559414935,p_lt_0_05,lower_odds,very_extreme_or_review,wide_ci_review,no_automatic_overlap_flag,exclude_or_review_due_to_very_extreme_or
main_grade_10_12__a_H1CO16A_yesno__M1_family_context,main_grade_10_12,a_H1CO16A_yesno,M1_family_context,num_H1WP142,num_H1WP14,-0.8799586471760109,1.2718193898726544,-0.6918896300709175,0.4891630299642408,0.4148000644809777,0.03429606510621798,5.0168756374977965,NA,estimated,hiv_sti_or_sexual_health,other,146.28137723555412,0.8799586471760109,not_statistically_significant,lower_odds,not_extreme,very_wide_ci_review,no_automatic_overlap_flag,review_due_to_very_wide_ci
main_grade_10_12__a_H1CO16A_yesno__M3_knowledge_attitudes,main_grade_10_12,a_H1CO16A_yesno,M3_knowledge_attitudes,num_H1HS9,num_H1HS9,1.756150064307601,0.3220574892547809,5.452908635570663,5.6891927276143584e-8,5.790102904978863,3.0799623884485103,10.88496787362802,***,estimated,hiv_sti_or_sexual_health,hiv_sti_or_sexual_health_related,3.5341236355523082,1.7561500643076007,p_lt_0_001,higher_odds,extreme_or_review,ci_width_not_extreme,possible_same_domain_or_behavioral_predictor_review,review_due_to_possible_conceptual_overlap
main_grade_10_12__a_H1CO16A_yesno__M3_knowledge_attitudes,main_grade_10_12,a_H1CO16A_yesno,M3_knowledge_attitudes,num_H1GH464,num_H1GH46,-2.3926582593018795,0.6491242843217314,-3.685978659390263,2.350287139097235e-4,0.0913864318747006,0.02560566004127039,0.3261575728697733,***,estimated,hiv_sti_or_sexual_health,other,12.73771394074915,2.3926582593018795,p_lt_0_001,lower_odds,very_extreme_or_review,ci_width_not_extreme,no_automatic_overlap_flag,exclude_or_review_due_to_very_extreme_or
main_grade_10_12__a_H1CO16A_yesno__M3_knowledge_attitudes,main_grade_10_12,a_H1CO16A_yesno,M3_knowledge_attitudes,num_H1GH465,num_H1GH46,-2.280115923125972,0.6598570380987973,-3.4554695812528124,5.629422611508832e-4,0.1022723502977872,0.0280592841005529,0.3727690841273885,***,estimated,hiv_sti_or_sexual_health,other,13.285053274757043,2.280115923125972,p_lt_0_001,lower_odds,extreme_or_review,ci_width_not_extreme,no_automatic_overlap_flag,review_due_to_extreme_or
main_grade_10_12__a_H1CO16A_yesno__M3_knowledge_attitudes,main_grade_10_12,a_H1CO16A_yesno,M3_knowledge_attitudes,num_H1GH462,num_H1GH46,-3.386609612631391,1.2072040218246411,-2.805333275408298,0.00508412542998647,0.03382315632708863,0.00317410525625173,0.36041838929992503,**,estimated,hiv_sti_or_sexual_health,other,113.5496022351633,3.386609612631391,p_lt_0_01,lower_odds,very_extreme_or_review,very_wide_ci_review,no_automatic_overlap_flag,exclude_or_review_due_to_very_extreme_or
